Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
NOK,13.745,Call,15,2027-01-15T16:30:00-06:00,211,"2.75 x 124","2.78 x 199",2.79,186,ask,51800,1758,56344,77.98%,0.56719142545318,ISOI,N/A,"10:22:19 ET"
NOK,13.6091,Call,17,2028-01-21T16:30:00-06:00,582,"4.20 x 47","4.35 x 1088",4.28,120,mid,51300,303,7790,76.94%,0.61092507960786,SLAN,N/A,"11:55:21 ET"
NOK,13.73,Call,15,2026-09-18T16:30:00-05:00,92,"1.69 x 982","1.71 x 5",1.7,300,mid,51000,2574,59787,78.29%,0.49447787797923,SLAN,N/A,"10:47:35 ET"
NOK,13.58,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.51 x 321","0.54 x 170",0.51,988,bid,50300,3366,11395,70.40%,-0.4547822887,SLAN,N/A,"10:19:50 ET"
NOK,13.561,Call,16,2027-01-15T16:30:00-06:00,211,"2.47 x 200","2.48 x 10",2.47,200,bid,49400,448,15085,78.92%,0.51782734909615,AUTO,N/A,"12:07:23 ET"
NOK,13.58,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.50 x 144","0.54 x 146",0.5,973,bid,48600,3366,11395,70.40%,-0.4547822887,SLAN,N/A,"10:20:03 ET"
NOK,13.485,Call,15,2027-12-17T16:30:00-06:00,547,"4.70 x 100","4.70 x 131",4.7,100,ask,47000,315,4851,76.87%,0.6479993206578,AUTO,N/A,"09:51:22 ET"
NOK,13.485,Call,15,2027-12-17T16:30:00-06:00,547,"4.55 x 575","4.75 x 929",4.66,100,mid,46600,315,4851,76.87%,0.6479993206578,SLAN,N/A,"09:50:20 ET"
NOK,13.485,Call,15,2027-12-17T16:30:00-06:00,547,"4.60 x 5","4.70 x 631",4.64,100,mid,46300,315,4851,76.87%,0.6479993206578,SLAN,N/A,"09:52:08 ET"
NOK,13.745,Call,9,2026-06-18T16:30:00-05:00,0,"4.65 x 17","4.70 x 100",4.7,95,ask,44600,109,17650,332.42%,0.99439857286093,AUTO,N/A,"10:24:00 ET"
NOK,13.795,Call,12,2026-07-17T16:30:00-05:00,29,"2.23 x 94","2.23 x 200",2.23,200,ask,44600,200,14031,78.33%,0.77329132961224,AUTO,N/A,"09:34:02 ET"
NOK,13.51,Call,18,2026-09-18T16:30:00-05:00,92,"0.88 x 461","0.93 x 544",0.88,506,bid,44500,2250,35955,81.10%,0.31333027210981,SLAN,N/A,"09:57:27 ET"
NOK,13.51,Call,12,2028-01-21T16:30:00-06:00,582,"5.45 x 195","5.50 x 65",5.5,80,ask,44000,105,19550,74.44%,0.73039725929535,AUTO,N/A,"09:58:39 ET"
NOK,13.745,Call,15,2026-09-18T16:30:00-05:00,92,"1.64 x 1","1.65 x 514",1.65,260,ask,42900,1437,59787,78.20%,0.49540600607145,SLAN,N/A,"10:20:48 ET"
NOK,13.58,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.51 x 864","0.54 x 137",0.51,839,bid,42700,3366,11395,70.40%,-0.4547822887,ISOI,N/A,"10:19:55 ET"
NOK,13.73,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.41 x 511","0.44 x 250",0.42,1000,mid,42000,6554,11395,66.62%,-0.4106762726,SLAN,N/A,"10:48:46 ET"
NOK,13.73,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.41 x 511","0.44 x 245",0.42,1000,mid,42000,6554,11395,66.62%,-0.4106762726,SLAN,N/A,"10:48:42 ET"
NOK,13.73,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.41 x 511","0.44 x 204",0.42,1000,mid,42000,6554,11395,66.62%,-0.4106762726,SLAN,N/A,"10:48:51 ET"
NOK,13.615,Call,20,2027-06-17T16:30:00-05:00,364,"2.70 x 50","2.76 x 79",2.7,150,bid,40500,234,24442,80.69%,0.47996351133388,AUTO,N/A,"09:39:50 ET"
NOK,13.785,Call,18,2026-08-21T16:30:00-05:00,64,"0.73 x 45","0.74 x 616",0.74,538,ask,39800,1438,20376,84.55%,0.28634092667355,AUTO,N/A,"10:40:15 ET"
NOK,13.47,Call,20,2027-01-15T16:30:00-06:00,211,"1.60 x 62","1.61 x 1",1.61,235,ask,37800,1810,128346,81.02%,0.37733239328725,AUTO,N/A,"10:04:17 ET"
NOK,13.615,Call,16,2026-08-21T16:30:00-05:00,64,"1.12 x 115","1.18 x 154",1.13,330,mid,37200,1530,8878,82.87%,0.39000425712376,SLAN,N/A,"09:34:29 ET"
NOK,13.785,Call,10,2026-06-18T16:30:00-05:00,0,"3.60 x 1324","3.75 x 78",3.71,100,mid,37100,213,19095,303.85%,0.98264588721357,SLAN,N/A,"10:35:37 ET"
NOK,13.73,Call,15,2026-09-18T16:30:00-05:00,92,"1.69 x 509","1.71 x 5",1.7,213,mid,36200,2574,59787,78.29%,0.49447787797923,AUTO,N/A,"10:47:16 ET"
NOK,13.485,Call,20,2028-01-21T16:30:00-06:00,582,"3.55 x 772","3.70 x 584",3.61,100,mid,36100,3447,26974,77.05%,0.54335360711822,SLAN,N/A,"09:54:19 ET"
NOK,13.785,Call,25,2027-06-17T16:30:00-05:00,364,"2.03 x 352","2.04 x 176",2.03,176,bid,35700,563,13429,81.68%,0.38353504907038,AUTO,N/A,"10:39:23 ET"
NOK,13.51,Call,20,2028-01-21T16:30:00-06:00,582,"3.55 x 530","3.70 x 1033",3.57,100,mid,35700,4464,26974,77.59%,0.5464389409393,SLAN,N/A,"09:55:49 ET"
NOK,13.615,Call,15,2026-07-17T16:30:00-05:00,29,"0.68 x 40","0.72 x 383",0.7,500,mid,35000,725,85960,77.12%,0.37147733116889,SLAN,N/A,"09:36:58 ET"
NOK,13.6091,Call,17,2028-01-21T16:30:00-06:00,582,"4.25 x 40","4.35 x 1057",4.28,80,mid,34200,303,7790,76.94%,0.61092507960786,AUTO,N/A,"11:55:21 ET"
NOK,13.425,Call,13,2026-07-17T16:30:00-05:00,29,"1.32 x 507","1.37 x 110",1.36,250,mid,34000,1398,12294,73.22%,0.60573455131269,MLAT,N/A,"10:14:05 ET"
NOK,13.73,Call,15,2026-09-18T16:30:00-05:00,92,"1.70 x 1560","1.71 x 5",1.7,198,bid,33600,2574,59787,78.29%,0.49447787797923,ISOI,N/A,"10:47:47 ET"
NOK,13.685,Call,15,2026-09-18T16:30:00-05:00,92,"1.66 x 527","1.72 x 507",1.68,199,mid,33400,463,59787,79.29%,0.49321567563391,AUTO,N/A,"09:41:10 ET"
NOK,13.745,Call,15,2026-08-21T16:30:00-05:00,64,"1.37 x 86","1.39 x 32",1.38,240,mid,33100,3453,38464,80.41%,0.4686817084138,SLAN,N/A,"10:25:02 ET"
NOK,13.725,Call,15,2026-09-18T16:30:00-05:00,92,"1.67 x 21","1.71 x 1413",1.7,194,mid,32900,2909,59787,78.20%,0.49391826997744,AUTO,N/A,"11:02:29 ET"
NOK,13.73,Call,15,2026-09-18T16:30:00-05:00,92,"1.68 x 521","1.70 x 191",1.7,191,ask,32400,2574,59787,78.29%,0.49447787797923,AUTO,N/A,"10:47:03 ET"
NOK,13.615,Call,29,2027-01-15T16:30:00-06:00,211,"0.86 x 10","0.91 x 530",0.86,377,bid,32400,7080,10367,88.38%,0.22100480571555,AUTO,N/A,"09:36:56 ET"
NOK,13.665,Call,15,2026-09-18T16:30:00-05:00,92,"1.68 x 184","1.69 x 186",1.68,184,bid,30900,3381,59787,78.55%,0.49020205201688,AUTO,N/A,"11:25:14 ET"
NOK,13.44,Call,18,2026-08-21T16:30:00-05:00,64,"0.65 x 81","0.67 x 224",0.67,456,ask,30500,799,20376,85.63%,0.26653032678051,ISOI,N/A,"10:06:48 ET"
NOK,13.685,Put,12,2026-07-02T16:30:00-05:00,14,"0.20 x 2","0.21 x 70",0.21,1451,ask,30400,1716,475,76.01%,-0.167623457,AUTO,BuyToOpen,"10:30:24 ET"
NOK,13.51,Call,20,2028-01-21T16:30:00-06:00,582,"3.50 x 1122","3.65 x 470",3.5,86,bid,30100,4464,26974,77.59%,0.5464389409393,AUTO,N/A,"09:58:27 ET"
NOK,13.485,Call,25,2028-01-21T16:30:00-06:00,582,"3.00 x 100","3.05 x 266",3,100,bid,30000,158,14935,79.40%,0.46595584651968,AUTO,N/A,"09:53:50 ET"
NOK,13.67,Call,20,2028-01-21T16:30:00-06:00,582,"3.70 x 20","3.80 x 301",3.71,80,mid,29600,3096,26974,77.75%,0.55195652979821,AUTO,N/A,"09:47:15 ET"
NOK,13.51,Call,25,2028-01-21T16:30:00-06:00,582,"2.90 x 1","2.98 x 201",2.95,100,mid,29500,269,14935,78.92%,0.46417979474707,AUTO,N/A,"09:57:00 ET"
NOK,13.515,Put,11,2026-07-17T16:30:00-05:00,29,"0.18 x 98","0.21 x 96",0.21,1401,ask,29400,1650,24240,71.89%,-0.1297873346,AUTO,N/A,"11:34:48 ET"
NOK,13.6091,Call,25,2027-06-17T16:30:00-05:00,364,"1.91 x 536","1.96 x 150",1.96,150,ask,29400,820,13429,82.12%,0.37974173282346,AUTO,N/A,"11:58:01 ET"
NOK,13.44,Put,16,2026-07-17T16:30:00-05:00,29,"2.84 x 145","2.93 x 57",2.89,100,mid,28900,154,4284,74.39%,-0.7652792608,MLET,N/A,"10:06:11 ET"
NOK,13.44,Call,13.5,2026-06-18T16:30:00-05:00,0,"0.12 x 22","0.14 x 75",0.15,1900,ask,28500,4348,3201,58.32%,0.44847599947841,SLFT,N/A,"10:07:11 ET"
NOK,13.745,Call,15,2027-01-15T16:30:00-06:00,211,"2.75 x 401","2.79 x 719",2.78,100,mid,27800,1758,56344,77.98%,0.56719142545318,SLAN,N/A,"10:22:30 ET"
NOK,13.6091,Call,20,2027-01-15T16:30:00-06:00,211,"1.64 x 510","1.67 x 72",1.64,169,bid,27700,4116,128346,81.19%,0.38444927618718,AUTO,N/A,"11:55:32 ET"
NOK,13.58,Call,15,2027-01-15T16:30:00-06:00,211,"2.75 x 100","2.75 x 511",2.75,100,ask,27500,865,56344,78.31%,0.55986693521569,AUTO,N/A,"10:20:02 ET"
NOK,13.775,Call,15,2027-01-15T16:30:00-06:00,211,"2.80 x 212","2.84 x 161",2.84,95,ask,26900,2131,56344,77.93%,0.56853431778619,SLAN,N/A,"11:08:20 ET"
NOK,13.5023,Call,15,2027-01-15T16:30:00-06:00,211,"2.70 x 20","2.74 x 1324",2.71,99,mid,26800,2346,56344,78.53%,0.55652653947228,SLAN,N/A,"11:36:24 ET"
NOK,13.665,Put,13,2026-08-21T16:30:00-05:00,64,"1.34 x 49","1.36 x 16",1.34,200,bid,26800,347,9691,77.20%,-0.3710606183,MLAT,N/A,"11:22:58 ET"
NOK,13.73,Put,12,2027-06-17T16:30:00-05:00,364,"2.63 x 433","2.69 x 135",2.67,100,mid,26700,102,18973,72.70%,-0.2808569819,SLAN,N/A,"10:48:12 ET"
NOK,13.72,Call,20,2027-01-15T16:30:00-06:00,211,"1.70 x 78","1.71 x 154",1.71,154,ask,26300,3120,128346,81.36%,0.39022842660054,AUTO,N/A,"11:11:13 ET"
NOK,13.485,Put,7,2028-01-21T16:30:00-06:00,582,"0.99 x 260","1.00 x 93",0.99,260,bid,25700,260,29220,69.73%,-0.1084807428,AUTO,N/A,"09:54:43 ET"
NOK,13.5401,Call,15.5,2026-07-10T16:30:00-05:00,22,"0.36 x 16","0.38 x 99",0.38,650,ask,24700,726,1757,75.13%,0.2635343613554,SLAN,N/A,"11:29:23 ET"
NOK,13.44,Call,25,2027-06-17T16:30:00-05:00,364,"1.90 x 89","1.94 x 33",1.9,130,bid,24700,355,13429,82.21%,0.37433415885253,AUTO,N/A,"10:06:01 ET"
NOK,13.425,Call,15,2027-01-15T16:30:00-06:00,211,"2.69 x 91","2.70 x 15",2.7,91,ask,24500,745,56344,78.35%,0.55231910880937,AUTO,N/A,"10:13:16 ET"
NOK,13.685,Call,30,2028-01-21T16:30:00-06:00,582,"2.38 x 509","2.50 x 15",2.45,100,mid,24500,112,7970,80.46%,0.40747695076046,SLAN,N/A,"09:42:48 ET"
NOK,13.515,Call,15,2026-09-18T16:30:00-05:00,92,"1.61 x 108","1.62 x 34",1.61,150,bid,24100,3621,59787,79.40%,0.48092311942555,AUTO,N/A,"11:32:33 ET"
NOK,13.425,Call,15,2026-09-18T16:30:00-05:00,92,"1.56 x 79","1.58 x 79",1.58,152,ask,24000,1114,59787,79.14%,0.47364094059407,ISOI,N/A,"10:14:30 ET"
NOK,13.615,Call,13,2026-07-17T16:30:00-05:00,29,"1.52 x 37","1.55 x 99",1.53,156,mid,23800,1097,12294,75.11%,0.63046367510836,MLET,N/A,"09:39:29 ET"
NOK,13.745,Call,25,2027-12-17T16:30:00-06:00,547,"2.90 x 196","2.92 x 376",2.9,80,bid,23200,157,1097,79.83%,0.46234674788546,ISOI,N/A,"10:24:02 ET"
NOK,13.73,Call,14,2026-06-26T16:30:00-05:00,8,"0.43 x 80","0.44 x 517",0.44,517,ask,22700,3474,9208,68.59%,0.44613875728854,AUTO,N/A,"10:49:59 ET"
NOK,13.47,Put,13.5,2026-06-18T16:30:00-05:00,0,"0.13 x 70","0.17 x 797",0.15,1500,mid,22500,5415,37921,53.66%,-0.525409774,SLAN,N/A,"10:02:18 ET"
NOK,13.44,Call,16,2026-09-18T16:30:00-05:00,92,"1.28 x 20","1.30 x 90",1.3,173,ask,22400,840,30800,79.90%,0.41312713965846,SLAN,N/A,"10:07:25 ET"
NOK,13.685,Call,20,2027-01-15T16:30:00-06:00,211,"1.66 x 39","1.70 x 115",1.66,134,bid,22200,753,128346,81.58%,0.38955663253587,AUTO,N/A,"09:44:03 ET"
NOK,13.485,Call,15,2026-07-17T16:30:00-05:00,29,"0.65 x 339","0.66 x 152",0.65,339,bid,22000,1652,85960,76.22%,0.35232223782935,AUTO,N/A,"09:53:37 ET"
NOK,13.47,Call,13,2026-07-31T16:30:00-05:00,43,"1.62 x 12","3.55 x 974",2.2,100,mid,22000,100,154,90.36%,0.60963410025495,AUTO,N/A,"10:01:34 ET"
NOK,13.58,Call,17,2027-01-15T16:30:00-06:00,211,"2.16 x 390","2.20 x 100",2.2,100,ask,22000,361,10111,79.51%,0.48061747596871,AUTO,N/A,"10:19:24 ET"
NOK,13.755,Put,7,2028-01-21T16:30:00-06:00,582,"0.91 x 30","0.92 x 237",0.92,237,ask,21800,521,29220,70.34%,-0.1048674977,AUTO,N/A,"10:42:18 ET"
NOK,13.6091,Call,20,2027-01-15T16:30:00-06:00,211,"1.65 x 72","1.66 x 68",1.65,132,bid,21700,4116,128346,81.19%,0.38444927618718,AUTO,N/A,"11:56:02 ET"
NOK,13.485,Call,17,2027-01-15T16:30:00-06:00,211,"2.15 x 100","2.15 x 22",2.15,100,ask,21500,237,10111,79.65%,0.47643033956436,AUTO,N/A,"09:54:13 ET"
NOK,13.58,Call,25,2027-01-15T16:30:00-06:00,211,"1.06 x 63","1.09 x 10",1.07,193,mid,20600,641,84688,84.60%,0.27224995086779,AUTO,N/A,"10:17:31 ET"
NOK,13.725,Put,13.5,2026-06-26T16:30:00-05:00,8,"0.41 x 5","0.43 x 56",0.43,475,ask,20400,7542,11395,65.72%,-0.4114583523,AUTO,N/A,"11:01:36 ET"
NOK,13.615,Call,20,2027-01-15T16:30:00-06:00,211,"1.70 x 512","1.73 x 5",1.7,118,bid,20000,460,128346,81.39%,0.38554874996806,AUTO,N/A,"09:36:03 ET"
NOK,13.515,Put,15,2026-07-17T16:30:00-05:00,29,"1.99 x 528","2.01 x 100",2,100,mid,20000,173,8228,71.82%,-0.6580886161,MLET,N/A,"11:32:34 ET"
NOK,13.44,Call,16,2026-09-18T16:30:00-05:00,92,"1.28 x 20","1.31 x 132",1.3,153,mid,19800,840,30800,79.90%,0.41312713965846,SLAN,N/A,"10:06:11 ET"
NOK,13.685,Call,18,2026-09-18T16:30:00-05:00,92,"0.97 x 200","1.01 x 499",0.97,200,bid,19400,1404,35955,82.07%,0.32831746409317,AUTO,N/A,"09:45:16 ET"
NOK,13.685,Call,27,2027-06-17T16:30:00-05:00,364,"1.84 x 100","1.84 x 99",1.84,100,ask,18400,333,8731,82.70%,0.35039180408468,AUTO,N/A,"10:28:20 ET"
NOK,13.725,Call,15,2026-09-18T16:30:00-05:00,92,"1.67 x 21","1.70 x 793",1.7,106,ask,18000,2909,59787,78.20%,0.49391826997744,SLAN,N/A,"11:02:29 ET"
NOK,13.735,Call,18,2026-07-17T16:30:00-05:00,29,"0.21 x 187","0.23 x 410",0.22,800,mid,17600,4137,16067,82.05%,0.14803897362423,TLFT,N/A,"11:17:28 ET"
NOK,13.72,Call,20,2027-01-15T16:30:00-06:00,211,"1.72 x 1","1.74 x 99",1.73,100,mid,17300,3120,128346,81.36%,0.39022842660054,MLET,N/A,"11:13:53 ET"
NOK,13.995,Call,17,2026-10-16T16:30:00-05:00,120,"1.53 x 308","1.71 x 27",1.57,110,mid,17200,150,9398,81.02%,0.43243956425603,SLAN,N/A,"09:30:12 ET"
NOK,13.51,Call,18,2026-09-18T16:30:00-05:00,92,"0.88 x 198","0.93 x 544",0.88,192,bid,16800,2250,35955,81.10%,0.31333027210981,AUTO,N/A,"09:57:27 ET"
NOK,13.47,Call,14,2026-06-26T16:30:00-05:00,8,"0.34 x 46","0.38 x 555",0.37,445,mid,16400,1237,9208,72.75%,0.38236264001768,SLAN,N/A,"10:03:26 ET"
NOK,13.5801,Call,15,2026-09-18T16:30:00-05:00,92,"1.62 x 68","1.64 x 89",1.62,100,bid,16200,3735,59787,78.97%,0.48481259760312,SLAN,N/A,"11:42:29 ET"
NOK,13.425,Call,20,2027-01-15T16:30:00-06:00,211,"1.60 x 101","1.62 x 168",1.6,101,bid,16100,2300,128346,81.33%,0.37660660430776,AUTO,N/A,"10:15:26 ET"
NOK,13.51,Call,16,2026-09-18T16:30:00-05:00,92,"1.29 x 68","1.33 x 148",1.29,125,bid,16100,388,30800,79.56%,0.41715954624054,SLAN,N/A,"09:56:46 ET"
NOK,13.44,Call,16,2026-07-17T16:30:00-05:00,29,"0.39 x 75","0.41 x 177",0.4,400,mid,16000,1968,37026,78.25%,0.25104909384049,MLET,N/A,"10:06:11 ET"
NOK,13.47,Call,15,2026-09-18T16:30:00-05:00,92,"1.58 x 100","1.59 x 6",1.58,100,bid,15800,811,59787,78.90%,0.47645468247803,AUTO,N/A,"10:03:42 ET"
NOK,13.561,Call,15,2026-09-18T16:30:00-05:00,92,"1.63 x 65","1.65 x 79",1.65,95,ask,15600,3919,59787,79.50%,0.48454636231225,SLAN,N/A,"12:06:59 ET"
NOK,13.73,Call,20,2027-01-15T16:30:00-06:00,211,"1.70 x 28","1.73 x 4",1.71,90,mid,15300,2761,128346,81.14%,0.38974498018878,SLAN,N/A,"10:48:20 ET"
NOK,13.67,Call,20,2027-01-15T16:30:00-06:00,211,"1.67 x 32","1.70 x 18",1.68,90,mid,15100,1049,128346,81.23%,0.38737601145725,SLAN,N/A,"09:48:38 ET"
NOK,13.515,Put,15,2026-06-18T16:30:00-05:00,0,"1.49 x 31","1.51 x 645",1.5,100,mid,15000,305,12648,117.71%,-0.9530931604,MLET,N/A,"11:32:34 ET"
