Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
KLAC,256.23,Call,244,2026-06-18T16:30:00-05:00,0,"10.20 x 36","13.00 x 1",12.98,70,mid,90800,80,386,58.31%,0.94833024513394,SLAN,N/A,"10:17:43 ET"
KLAC,256.5,Call,220,2026-07-17T16:30:00-05:00,29,"45.10 x 19","46.40 x 16",45.1,19,bid,85600,118,800,80.98%,0.78290853850359,AUTO,N/A,"10:03:52 ET"
KLAC,258.6325,Put,248,2027-06-17T16:30:00-05:00,364,"57.00 x 185","61.00 x 1",60.86,14,mid,85200,32,70,68.27%,-0.3347697131,TLET,N/A,"11:50:23 ET"
KLAC,257.16,Call,350,2027-06-17T16:30:00-05:00,364,"41.40 x 124","52.50 x 11",46.92,17,mid,79700,119,1,73.96%,0.46907178922308,MLET,N/A,"10:09:27 ET"
KLAC,255.88,Put,214,2028-01-21T16:30:00-06:00,582,"55.10 x 14","61.20 x 45",55.1,14,bid,77100,14,0,66.71%,-0.2522856805,AUTO,SellToOpen,"09:55:16 ET"
KLAC,251.71,Call,300,2026-08-21T16:30:00-05:00,64,"10.30 x 9","16.30 x 2",14.8,50,mid,74000,100,256,69.53%,0.32230001172313,AUTO,N/A,"09:30:13 ET"
KLAC,256.23,Call,240,2026-06-18T16:30:00-05:00,0,"18.00 x 40","18.00 x 82",18,40,ask,72000,46,677,138.78%,0.8272655015944,AUTO,N/A,"10:18:13 ET"
KLAC,262.88,Call,238,2026-07-17T16:30:00-05:00,29,"34.10 x 232","36.00 x 20",36,20,ask,72000,23,133,76.03%,0.71486411940461,AUTO,N/A,"15:37:30 ET"
KLAC,258.11,Call,235,2026-06-18T16:30:00-05:00,0,"23.60 x 30","26.60 x 106",23.6,30,bid,70800,32,504,122.69%,0.93356859366123,AUTO,N/A,"14:23:46 ET"
KLAC,254.9,Put,125,2026-12-18T16:30:00-06:00,183,"3.40 x 529","5.40 x 56",4.4,154,mid,67700,200,60,78.12%,-0.05769053,SLAN,ToOpen,"11:19:22 ET"
KLAC,256.245,Put,148,2027-01-15T16:30:00-06:00,211,"9.50 x 2","10.20 x 8",9.75,67,mid,65300,200,581,76.10%,-0.1056071003,SLAN,N/A,"11:26:24 ET"
KLAC,261.31,Call,226,2026-06-18T16:30:00-05:00,0,"35.20 x 18","37.90 x 68",35.2,18,bid,63300,250,410,169.36%,0.95479206591184,AUTO,N/A,"15:28:37 ET"
KLAC,260.41,Put,230,2026-07-17T16:30:00-05:00,29,"9.10 x 69","9.40 x 1",9.1,69,bid,62700,354,816,76.73%,-0.2467806287,AUTO,N/A,"14:48:08 ET"
KLAC,253.265,Call,246,2026-08-21T16:30:00-05:00,64,"35.80 x 2","37.30 x 12",36.4,17,mid,61800,22,484,78.53%,0.59728012462619,MLET,N/A,"10:42:12 ET"
KLAC,253.265,Call,260,2026-09-18T16:30:00-05:00,92,"35.30 x 8","36.80 x 14",36.2,17,mid,61500,45,2794,77.27%,0.5467025650437,MLET,N/A,"10:42:12 ET"
KLAC,263,Call,248,2026-07-17T16:30:00-05:00,29,"30.60 x 20","31.10 x 13",30.6,20,bid,61200,32,595,79.26%,0.64490688162937,AUTO,N/A,"15:39:52 ET"
KLAC,261.15,Call,320,2026-09-18T16:30:00-05:00,92,"19.70 x 6","20.70 x 2",20.2,30,mid,60600,114,3297,75.56%,0.36248327054384,MLET,N/A,"14:57:29 ET"
KLAC,261.56,Call,246,2026-07-17T16:30:00-05:00,29,"28.80 x 59","31.80 x 32",30.3,20,mid,60600,125,194,76.35%,0.65155230938507,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-07-17T16:30:00-05:00,29,"28.80 x 60","31.80 x 32",30.3,20,mid,60600,125,194,76.35%,0.65155230938507,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-07-17T16:30:00-05:00,29,"28.80 x 59","31.80 x 32",30.3,20,mid,60600,125,194,76.35%,0.65155230938507,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-07-17T16:30:00-05:00,29,"28.80 x 59","31.80 x 32",30.3,20,mid,60600,125,194,76.35%,0.65155230938507,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-07-17T16:30:00-05:00,29,"28.80 x 59","31.80 x 29",30.3,20,mid,60600,125,194,76.35%,0.65155230938507,MLET,N/A,"15:20:37 ET"
KLAC,260.63,Call,226,2026-06-18T16:30:00-05:00,0,"36.00 x 3","38.80 x 13",37.5,16,mid,60000,300,410,222.63%,0.90148274610475,AUTO,N/A,"15:47:56 ET"
KLAC,255.661,Call,350,2026-09-18T16:30:00-05:00,92,"11.80 x 1376","11.80 x 12",11.8,50,ask,59000,50,128,76.25%,0.26292759555923,AUTO,N/A,"09:59:42 ET"
KLAC,261.31,Call,290,2026-07-17T16:30:00-05:00,29,"11.60 x 23","12.50 x 20",12.05,48,mid,57800,129,400,76.69%,0.35362762004188,MLET,N/A,"15:30:13 ET"
KLAC,259.31,Put,170,2027-01-15T16:30:00-06:00,211,"13.30 x 128","15.50 x 22",14.4,40,mid,57600,354,131,73.14%,-0.1466980484,MLET,N/A,"15:59:15 ET"
KLAC,261.56,Call,250,2026-07-17T16:30:00-05:00,29,"27.80 x 22","29.00 x 14",28.4,20,mid,56800,215,622,77.68%,0.62288188756966,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-07-17T16:30:00-05:00,29,"27.80 x 22","29.00 x 14",28.4,20,mid,56800,215,622,77.68%,0.62288188756966,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-07-17T16:30:00-05:00,29,"27.80 x 22","29.00 x 14",28.4,20,mid,56800,215,622,77.68%,0.62288188756966,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-07-17T16:30:00-05:00,29,"27.80 x 13","29.00 x 9",28.4,20,mid,56800,215,622,77.68%,0.62288188756966,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-07-17T16:30:00-05:00,29,"27.80 x 13","29.00 x 9",28.4,20,mid,56800,215,622,77.68%,0.62288188756966,MLET,N/A,"15:20:37 ET"
KLAC,261.15,Call,330,2026-09-18T16:30:00-05:00,92,"17.50 x 7","18.50 x 1",18,30,mid,54000,53,163,75.57%,0.3326796209891,MLET,N/A,"14:57:29 ET"
KLAC,259.31,Put,166,2027-01-15T16:30:00-06:00,211,"12.10 x 134","14.60 x 29",13.35,40,mid,53400,54,350,73.49%,-0.1376797437,MLET,N/A,"15:59:15 ET"
KLAC,254.09,Call,260,2026-07-17T16:30:00-05:00,29,"19.50 x 26","20.50 x 33",19.5,26,bid,50700,48,1965,77.91%,0.50099357539672,AUTO,N/A,"10:30:18 ET"
KLAC,253.27,Call,242,2026-08-21T16:30:00-05:00,64,"32.60 x 189","38.60 x 33",33.1,15,mid,49600,15,124,76.38%,0.61615740725047,AUTO,N/A,"09:34:51 ET"
KLAC,259.31,Put,265,2026-07-17T16:30:00-05:00,29,"23.60 x 52","25.40 x 71",24.53,20,mid,49000,29,105,73.43%,-0.4993391395,MLET,N/A,"12:31:47 ET"
KLAC,258.83,Put,260,2026-08-21T16:30:00-05:00,64,"31.20 x 67","32.40 x 15",32.4,15,ask,48600,41,405,73.97%,-0.4418069906,AUTO,N/A,"14:36:08 ET"
KLAC,259.24,Call,280,2026-07-17T16:30:00-05:00,29,"13.50 x 13","13.60 x 35",13.6,35,ask,47600,444,1495,75.79%,0.39908778327156,AUTO,N/A,"12:15:26 ET"
KLAC,261.755,Call,270,2026-07-17T16:30:00-05:00,29,"18.60 x 2","19.20 x 25",19,25,mid,47500,296,547,76.47%,0.4847423471337,AUTO,N/A,"15:26:47 ET"
KLAC,262.16,Call,270,2026-07-17T16:30:00-05:00,29,"18.70 x 12","19.40 x 4",19,25,mid,47500,372,547,76.31%,0.48740062161496,AUTO,N/A,"15:34:16 ET"
KLAC,261.56,Call,270,2026-07-17T16:30:00-05:00,29,"18.60 x 31","18.90 x 25",18.9,25,ask,47200,221,547,77.13%,0.48423720185892,AUTO,N/A,"15:21:06 ET"
KLAC,261.755,Call,270,2026-07-17T16:30:00-05:00,29,"18.60 x 8","19.00 x 25",18.9,25,mid,47200,296,547,76.47%,0.4847423471337,AUTO,N/A,"15:26:12 ET"
KLAC,262.16,Call,270,2026-07-17T16:30:00-05:00,29,"18.50 x 55","18.90 x 25",18.9,25,ask,47200,372,547,76.31%,0.48740062161496,AUTO,N/A,"15:33:38 ET"
KLAC,262.16,Call,270,2026-07-17T16:30:00-05:00,29,"18.40 x 53","18.90 x 25",18.8,25,mid,47000,372,547,76.31%,0.48740062161496,AUTO,N/A,"15:31:52 ET"
KLAC,261.4301,Call,300,2026-07-17T16:30:00-05:00,29,"9.40 x 50","10.10 x 84",9.4,50,bid,47000,152,558,75.82%,0.29509693750204,AUTO,N/A,"15:03:42 ET"
KLAC,262.88,Call,240,2026-06-18T16:30:00-05:00,0,"20.40 x 10","25.10 x 25",23,20,mid,46000,91,677,90.72%,0.97467744084681,AUTO,N/A,"15:38:58 ET"
KLAC,260.41,Put,230,2026-07-17T16:30:00-05:00,29,"9.10 x 42","9.20 x 25",9.2,50,ask,45900,354,816,76.73%,-0.2467806287,AUTO,N/A,"14:47:44 ET"
KLAC,261.4301,Call,226,2026-06-18T16:30:00-05:00,0,"35.00 x 25","39.10 x 101",35,13,bid,45500,29,410,228.10%,0.90109175163007,AUTO,N/A,"15:04:34 ET"
KLAC,261.4301,Call,246,2026-06-18T16:30:00-05:00,0,"15.10 x 11","19.80 x 40",15.1,29,bid,43700,76,487,138.43%,0.81103003423966,AUTO,N/A,"15:06:18 ET"
KLAC,256.23,Put,140,2027-01-15T16:30:00-06:00,211,"6.70 x 426","9.40 x 137",7.22,60,mid,43300,60,273,76.35%,-0.089568504,MLET,N/A,"10:16:01 ET"
KLAC,259.89,Put,260,2026-07-17T16:30:00-05:00,29,"21.00 x 37","21.60 x 20",21.6,20,ask,43200,58,541,73.89%,-0.4581832522,AUTO,N/A,"14:06:55 ET"
KLAC,255.22,Call,255,2026-06-18T16:30:00-05:00,0,"4.10 x 100","4.10 x 30",4.1,100,ask,40900,220,449,63.62%,0.51698254999227,AUTO,N/A,"10:15:01 ET"
KLAC,259.755,Call,330,2026-07-17T16:30:00-05:00,29,"4.00 x 3","4.60 x 98",4.18,97,mid,40500,101,347,77.20%,0.16053763296287,TLAT,N/A,"12:36:16 ET"
KLAC,259.31,Call,265,2026-07-17T16:30:00-05:00,29,"19.30 x 12","20.30 x 21",19.8,20,mid,39600,38,533,76.87%,0.50232878144426,MLET,N/A,"12:32:10 ET"
KLAC,261.56,Call,270,2026-07-17T16:30:00-05:00,29,"18.60 x 3","19.40 x 9",19.01,20,mid,38000,221,547,77.13%,0.48423720185892,SLAN,N/A,"15:22:11 ET"
KLAC,259.68,Put,230,2026-07-17T16:30:00-05:00,29,"9.30 x 40","9.60 x 75",9.3,40,bid,37200,146,816,75.73%,-0.2489943783,AUTO,N/A,"12:30:00 ET"
